location,time_seq,gen_capacity,category,value
3,16425,1.0,GC,0.45765898849789005
3,14300,1.0,CL,0.0006368638531267884
1,4676,3.7791832433619836,CL,0.0
1,2553,3.779264062325626,GG,0.001966349473452408
3,14922,1.0004168941532432,GG,0.0005235496138948689
2,9974,1.6189165403531474,GC,0.30483586750547736
4,11092,1.0,CL,0.0001987367903960532
3,12082,1.0,GC,0.09825719872436169
1,14271,3.78,CL,0.0010196248004119568
4,5141,1.0,GC,0.21254610841332924
1,11512,3.778712017345656,GC,0.15871425385100024
3,13568,1.00006745154458,GC,0.06829204002302192
4,16302,1.0,GC,0.0005881735374579875
5,7527,1.0000376650982004,GG,0.07891523063729547
3,14756,1.000114277317105,GC,0.10330602723189751
1,4217,3.78,GC,0.3206585192918269
2,5169,1.6187840721395357,GG,0.0
4,10665,1.0,GG,0.08035163915753873
5,14505,1.0,GG,0.001585108365786767
1,10361,3.78,GC,0.3132164807590153
3,16824,1.0,CL,0.0017031837524006514
3,8285,1.0,CL,0.0
3,17009,1.0002416669067944,GC,0.05156387505142178
1,17177,3.778346946048354,CL,0.0
4,3198,1.0,GC,0.0011222920626998364
4,14122,1.00024191437338,CL,0.0
5,4826,1.0,CL,0.00030679055006951
1,14862,3.7790673431850825,CL,0.08825582819356212
1,8005,3.7778429610189885,GC,0.12578454661780183
4,3330,1.0,CL,0.001072179102699703
4,2821,1.0,GC,0.4442148623462418
5,13612,1.000202396250324,GC,0.04063447934810884
4,15795,1.0000011426038509,CL,0.0
4,2814,1.0,CL,0.0011509331359483056
2,11219,1.619656000368752,GC,0.05592678003726744
2,13503,1.6190039294641954,CL,0.0
2,279,1.619325608306421,GC,0.1689889111362771
1,13834,3.779695879810496,GC,0.1645472965384841
1,16400,3.7789426738992957,CL,0.0
2,11185,1.6198319567102748,CL,0.0008484897477113335
2,10509,1.6197822851264685,GG,0.4266681722666537
1,1683,3.778591141641905,GC,0.09893402096743485
5,12571,1.0,CL,0.001979406729828215
1,16862,3.778338534343305,GC,0.312547244454211
4,15328,1.0,CL,0.0
4,2179,1.0,GG,0.0010296650392160813
3,12050,1.0,GG,0.2720113402343783
4,9195,1.0,CL,0.0008259578463893023
2,1970,1.6192701915154624,CL,0.0
5,16897,1.0,GC,0.08094477723279059
5,10075,1.0,CL,0.002466704268461321
3,5814,1.0,GG,0.126920222850254
4,15228,1.0,CL,0.0
4,13161,1.0,CL,2.05395060122346
3,12057,1.0000040545482956,GG,0.0007988087380478326
2,6541,1.6189728518847817,CL,0.0005489913422402542
3,2938,1.0,GC,0.00130314259441628
5,9052,1.0000960671060017,CL,0.001256264221227805
4,8926,1.0,GG,0.0011146970436549286
1,14833,3.7779361591168605,GC,0.2715959193076426
3,12977,1.0,CL,0.0016479807923435567
3,4164,1.0,CL,0.0020457842183825175
2,10785,1.6184312614542615,GC,0.0
1,12073,3.778291759443667,GG,0.0
4,12846,1.0,GC,0.23125048548365254
2,10908,1.6199983903214819,GC,0.17458229912828424
1,8176,3.777590071218779,GG,0.001351392386227903
3,16885,1.0002127798831653,CL,0.07710332778102891
2,14859,1.6190958369368047,CL,0.0
3,2170,1.0000310491003142,CL,0.0009313427854410727
2,519,1.6183768269282828,GC,0.11880368412647538
5,6844,1.0000353362711503,CL,0.16377418708420433
5,5557,1.0,GC,0.44014227384218135
2,14825,1.6191603599112063,GC,0.08085312758698195
5,8562,1.0000610749928334,GC,0.2521701985963175
2,109,1.6186543185413214,GG,0.0
3,14895,1.0,GG,0.0865934057426197
3,3146,1.0000947379588399,GC,0.49979723394876957
4,7091,1.0,GC,0.24943532149194186
5,12674,1.0,CL,0.002725595637149426
5,14265,1.0000659914854664,CL,0.0
3,17107,1.0,GG,0.4581435841819724
1,9646,3.779322889779618,CL,0.0015694275259579811
3,1899,1.0,CL,0.0
1,16787,3.78,CL,1.2313715182565306
2,8020,1.618903235153577,GC,0.1732008770707474
1,16036,3.78,CL,0.00010020550320397436
5,16196,1.0,CL,0.0
2,10488,1.618902539403457,CL,0.0
1,7508,3.7778004258011735,CL,0.0003433635300207065
4,10034,1.0,GC,0.10235129891333049
4,2377,1.0,CL,0.11990040705861568
3,3545,1.0,GC,0.09815171394516886
1,2960,3.78,GC,0.8348908832029842
4,8887,1.0000989599115284,CL,0.0014204660962032238
2,10717,1.618279367719526,CL,0.0
2,6735,1.6192335065026169,GG,0.0
4,7935,1.0,GC,0.3113025846467048
3,15559,1.0,CL,0.0
2,11285,1.6191433298750928,GC,0.19472284178512356
5,16144,1.0,GG,0.28504822119622475
3,2127,1.0,GG,0.0
2,10716,1.6189227533601434,CL,0.00016755148184266947
3,16103,1.0001072844271082,CL,0.0010841505808604885
4,4771,1.0,GC,0.0
1,5676,3.7799837383333608,GC,0.11881890040333686
3,5081,1.0,GG,0.05047084272403906
4,12468,1.0,GC,0.2275480036319536
1,16213,3.78,CL,1.14986290394146
1,15551,3.78,CL,0.00014933236293618242
1,1052,3.7783736653372615,GC,0.07831581996785195
1,12484,3.78,GC,0.19403318694986935
4,12950,1.0,GG,0.0
2,11262,1.6193184097370512,CL,0.00017625741804349525
1,1356,3.7787426050417667,GC,0.10592092964011586
2,10254,1.6185654271089243,CL,0.00010415423950434285
5,7508,1.0,CL,0.32269375741936
2,14388,1.6181003831696903,CL,0.0
1,9378,3.78,CL,0.001558180962654983
5,9802,1.0001124404816657,CL,0.0018159669934379775
5,2743,1.0,CL,1.342250263961382
2,13397,1.6192668871683285,CL,0.0
5,654,1.0,CL,0.0
5,6464,1.0,GC,0.22608725124876644
1,8627,3.7799370089038824,CL,0.002339077204465356
2,10175,1.6194233657859638,GC,0.3784210995752849
2,13299,1.6200395120181867,CL,0.0
1,5713,3.778675132699454,CL,0.5488809732653784
3,12940,1.0000178090543672,GG,0.09600951350507797
2,564,1.6193702082833097,CL,0.0
2,16811,1.6191599374863703,GC,0.3913252539807267
4,10217,1.0,GC,0.1255516831501358
1,14370,3.78,CL,0.0007300783135584771
4,6754,1.0,GC,0.8630965125433828
1,7945,3.7792742349265516,GC,0.0765023973021714
2,8653,1.617694929446898,CL,1.1841729852876568
5,8193,1.0,GC,0.09333120705492404
3,14921,1.0000508096513983,GG,0.0
4,7637,1.0,GC,0.3696442360993611
2,10942,1.6195667862218441,GC,0.32000708450773496
4,11816,1.0000740961037653,GC,0.10085808345980894
3,11484,1.0001099017023118,GC,0.10030931327272515
4,2155,1.0,GG,0.0
2,2505,1.6193058591389144,GG,0.17148388010943214
1,13233,3.7785526115355634,CL,0.001971181837062824
4,8205,1.0,CL,0.0005971547956841722
4,12031,1.0000903149160807,GC,0.1734323856601429
2,369,1.619979629753894,GC,0.1491539167839347
3,15331,1.0,CL,0.0008074746285835976
5,1025,1.0,GC,0.35570084409287955
5,14398,1.0000369007118448,GG,0.05551701291724402
1,8630,3.78,CL,0.2902663872574907
5,3676,1.0,GC,0.47467749301849904
5,6634,1.0,CL,0.0013126573065690738
1,15081,3.7795147748367657,GC,0.0912039163643488
4,4808,1.0,GG,0.08790696686114287
1,8400,3.7775191750278516,CL,0.32974245584949946
5,7451,1.0,GC,0.229732293444313
2,1405,1.6193600873627247,GC,0.10916673955095321
4,5951,1.0,GC,0.09758139058899358
4,11403,1.0,GC,0.33259248596228497
2,12089,1.6185401676377418,GG,0.0634800354117763
1,11480,3.78,GG,0.140726755692877
2,1,1.6193200167148165,GC,0.26180206060626104
5,3941,1.0004672058499944,CL,0.00124369259662883
4,16433,1.0,CL,0.0
3,11955,1.0,CL,0.00222113761552363
5,16683,1.0,GG,0.0
3,9918,1.0,CL,0.000296106392481094
3,8767,1.0,CL,1.0689008982073542e-05
5,9948,1.0,GC,0.18520822007280727
3,5853,1.0,GC,0.09744194401883019
4,8374,1.0,GC,0.326776215392024
2,7751,1.6204270391676479,GG,0.07779878661943382
2,7061,1.619484330155486,GG,0.0
4,7548,1.0,CL,0.0010128668844032315
2,14166,1.618981312567521,CL,0.0
2,10757,1.618066405102217,GC,1.3685119555617078
1,9495,3.7778599946485065,GC,0.35273727992376946
1,12007,3.7784622739013445,CL,0.0011764803315213069
3,14568,1.0002250759808393,GC,0.32194463322262606
4,4066,1.0002869056511967,GC,0.1859541218578031
2,3540,1.6198556413443224,GC,0.07795154233911837
1,8983,3.7797163660319724,GC,0.3637456183451591
5,12053,1.0,GC,0.08967829611321985
4,15953,1.0000873805844843,GG,0.053533018011644666
1,16110,3.7797255996386974,GC,0.20284456139420398
4,5139,1.0,GC,0.08883454768546346
4,3730,1.0,GC,0.7936284512920035
1,17380,3.7795662886122874,CL,0.5059490032571049
1,17093,3.778446389851481,GC,0.14934349375516798
5,5005,1.0,GG,0.0
1,13672,3.78,GC,0.321083871244012
3,14933,1.0003666687506065,CL,0.0
1,846,3.779160058194414,GG,0.5345160743524625
4,7069,1.0,CL,0.0020567066250594614
2,6096,1.6195756386493192,GC,0.10637499839327061
4,15769,1.0,GC,0.08166964451857034
5,15431,1.0,GC,0.05551115002256518
5,12087,1.0,GC,0.21363286194918263
2,14117,1.6186780104601006,GG,0.0
5,16130,1.0,GC,0.06253290478813556
4,15848,1.0,CL,0.7917812236067328
3,13542,1.0,CL,0.0005298488680959151
1,5975,3.7792178142845545,GG,6.30300126339856e-05
1,4392,3.78,CL,0.0013066511892212537
4,7845,1.0,GC,0.162569689159283
5,10440,1.0,CL,0.0
1,15779,3.78,CL,0.0
1,15904,3.778185031784252,CL,0.00035775306409797496
2,16322,1.6196566748291763,GC,0.08425426938911061
1,7997,3.7795516985138096,GG,0.2625752479392182
4,14683,1.0,GG,0.0
2,14300,1.6196904426877863,CL,0.0
3,15052,1.0,GC,0.09552601940275329
5,7735,1.0,CL,0.0008971337491359813
2,7670,1.6184586097528184,CL,0.0003933164581511588
1,919,3.78,GC,0.30741414047496307
5,3289,1.00012280772939,GG,0.11670124880649818
5,4192,1.0,GC,0.23116312314389303
4,13895,1.0,GC,0.45081102504076054
1,7854,3.7788451923495754,GC,0.5157321455763884
1,13413,3.779628041799672,CL,0.0015131807505452185
3,8458,1.0,CL,0.0
4,3740,1.0,CL,0.0005906807536798426
2,9771,1.6192268335808497,CL,0.0
4,3486,1.0002716365247613,GC,0.22702075636360575
5,3192,1.000354819519756,GC,0.08032817338131551
2,4083,1.6197536112576296,GC,0.3976061630807266
5,2355,1.0,CL,0.0010966245793410903
4,11312,1.0,GG,5.909162164327041e-05
5,706,1.0,CL,0.0
4,2250,1.0000720018692804,GC,0.7129583072549159
5,13157,1.0,CL,0.0
2,16192,1.6186789615432031,CL,0.0
1,5507,3.78,CL,0.07250820362394582
2,5422,1.6194709291522855,GG,0.0
2,1,1.619342970519132,GC,0.2228772546346256
5,10013,1.0,CL,0.0
1,16169,3.78,CL,1.1122735930778795
5,7010,1.0,GC,0.6430997612569178
3,12707,1.0000597271573755,CL,0.002371093401329602
5,3593,1.0,GC,0.08753864328070202
5,9751,1.0,CL,0.0
4,9171,1.0,GC,0.21546837322578083
5,5418,1.0003081661977697,GG,0.4676886358415432
2,481,1.6192221987352633,CL,0.00018443102047617526
1,11384,3.78,CL,0.0007244431840770785
1,8733,3.779332222042286,CL,0.0013801097164179083
5,12282,1.0,CL,0.0004611579938169157
5,9904,1.0,CL,0.34092744689730375
5,3365,1.0,GC,0.4214846715671635
2,4841,1.6189151145886833,CL,0.0
4,5220,1.0002109635635446,GC,0.09510439871580136
5,3719,1.000482348401715,GG,0.18496899639612474
3,2622,1.0000905222960834,CL,0.0
3,13904,1.0,CL,0.001193795396381924
5,13155,1.0,GG,0.0
3,15365,1.0,GG,0.0002631998635121524
3,10134,1.0,GC,0.10697871158367078
2,3489,1.6190183174275778,CL,0.00012748199187299694
4,1776,1.0001375201999565,GC,0.21753700054792113
3,5090,1.0002317358736903,GC,0.10876910115908228
1,1054,3.78,CL,1.130299525849708
2,6680,1.6180664253166754,GG,0.0
3,3067,1.0,GC,0.3228883875094767
1,15234,3.779713607749753,GC,0.0
1,17415,3.78,GC,0.4775308422124976
2,8538,1.6186885252758956,CL,0.0
1,16185,3.779653876517936,CL,0.00036614979347992876
3,3992,1.0001514809453942,GC,0.20521036508028134
3,16637,1.0,CL,0.0
4,15286,1.0,GG,0.0008451096264654899
4,8322,1.0,CL,0.0011334281611451518
1,17437,3.778139820892435,GC,0.0972832064158294
3,14732,1.0,CL,0.0
4,7705,1.0,GC,0.09028063011714117
1,5452,3.78,GC,0.09245576167673837
2,10906,1.6196225604933145,GG,0.0
2,10884,1.6195793978576098,GC,0.12345808889234827
1,1280,1.619458031037501,CL,1.346079767975632e-05
2,10972,1.619007597098122,GC,0.0005702611696383568
1,15620,3.78,GG,0.594330095659415
3,12330,1.0,GG,0.16537430630771388
4,4419,1.0,CL,0.0016779586454688492
2,15905,1.6187484397838623,GG,0.0
5,4566,1.0,GG,0.258077184181483
5,12502,1.0,GC,0.3066493358480036
2,238,1.6200878022672243,GC,0.15355291312221095
5,14776,1.0,GG,0.0
5,6914,1.0,CL,0.0018204707197884862
2,10923,1.6195653154766259,CL,1.4030977602243637
1,15195,3.7790955560490582,GC,0.1030660501367164
1,8893,3.7794267626392832,CL,0.0002945789056259043
1,9199,3.78,GC,0.8353567802879807
3,11282,1.0,GG,0.1042177154673183
4,807,1.0,GG,0.1921864336004239
3,3873,1.0003503139255485,GG,0.06772265911094054
3,8578,1.0,GC,0.3558321874896049
5,204,1.0,GC,0.0003004184640268442
1,8876,3.77984109137884,GC,0.08158000179191001
1,4088,3.7788186339617487,GG,0.13040916804871594
3,16809,1.0,GC,0.05205287778680033
2,10632,1.6187254027561915,CL,0.0
1,14989,3.779522784982653,CL,1.2420942996490238
4,11177,1.0,GG,0.0
2,13105,1.6195310349091003,GG,0.08566526236317697
2,7983,1.6189689693467895,GC,0.0
3,13559,1.0000807468339685,GC,0.2038624646691015
2,9983,1.6195659454939146,CL,0.0
4,11251,1.0,GC,0.19398036539977342
2,12004,1.6189145227781547,GC,0.37191085880755703
3,2669,1.0,GG,0.5059762419118804
1,1857,3.7775792028439756,CL,0.0006084615890460782
3,8410,1.0,CL,0.7365065408286161
4,16248,1.0,GC,0.22911107804442976
4,11950,1.0,GG,0.0008988650832899717
2,10865,1.619244469907352,CL,0.0
2,3886,1.6192707297074984,GG,0.16258698354559573
4,7996,1.0,CL,0.10850379570985966
3,3805,1.0,CL,0.0
3,13809,1.0003540597209828,GC,0.07389718908754159
4,11542,1.0,CL,0.0011559083628458026
3,5377,1.0,GC,0.12287871699115668
4,7737,1.0,GC,0.11398874867274514
1,16958,3.78,GG,0.0
4,14593,1.0,GC,0.0
5,3457,1.0,CL,0.0005055229468289699
4,7435,1.0,GG,0.0011018913921031722
1,16693,3.7793619193882604,GC,0.4575392323432733
1,5091,3.777836590476688,CL,0.0
3,14539,1.000084458732614,GC,0.21109182633544332
4,6788,1.0000398109351638,GC,0.07756966453312764
1,17520,3.779890988095613,CL,0.0019354801465224479
2,5628,1.6194751463399206,GC,0.08900770420985066
5,10169,1.0,GG,0.0908859760209465
4,8168,1.0,GC,0.13250687459023341
4,15153,1.0,GC,0.23908654732207593
4,7613,1.0,GC,0.12238593095796646
2,8790,1.6187801697454975,CL,0.0
1,8202,3.7798891133100136,CL,0.0021837606849184612
2,494,1.6185995617309268,GG,0.0
5,5566,1.0,CL,0.0
3,11908,1.0000529507411842,GG,0.25778617245214225
4,12755,1.0,GC,0.13014497447655993
4,7479,1.0,GG,0.11022964341449049
4,9502,1.0,CL,3.280151328178879e-05
3,8590,1.0,GG,0.1778145143453946
1,2110,3.779429665100584,CL,0.0
4,14416,1.0001757165985967,GG,0.0
3,2630,1.0,GG,0.00020721391268925334
2,5239,1.618920255655921,CL,0.0
4,7527,1.0,GG,0.001039270311872326
5,6205,1.0,GC,0.10498850628248567
2,14568,1.6190885641043888,CL,0.0007149275240978928
4,2513,1.0,GC,0.002348920984708235
3,16973,1.0,GG,0.00021364306218901768
1,8798,3.779879179710382,GC,0.18416307740741017
4,4528,1.0,GC,0.11600518691204467
4,6915,1.0,CL,0.002303659000182215
1,10832,3.777855729228676,CL,0.0010821119786234277
5,8958,1.0000241798888472,CL,2.9183014295413037e-06
4,9958,1.0,GC,0.22161654786764826
2,14442,1.6200297716352303,CL,0.0
3,11272,1.0,CL,0.5291241770880781
4,1698,1.0,GG,0.44910299003817894
3,13368,1.0,CL,0.0
2,274,1.6195651368080524,CL,1.375498081608696
4,7654,1.0,CL,0.0008871316818856426
2,122,1.61906235025271,CL,0.0
4,16598,1.0,CL,0.0
1,9338,3.7797709785018414,GG,0.0006441317428174124
5,10836,1.000173481187992,GC,0.2160499836159422
1,8751,3.78,CL,0.0016315282494996344
4,1947,1.000148918458316,GC,0.4647998147571392
2,392,1.6199719966408694,GC,0.03866750793051838
4,6407,1.0,GC,0.1078253508944584
5,13701,1.0,GC,0.10931503184459192
1,5843,3.7795817227093687,GC,0.5230304395882013
4,4734,1.0001114117742096,GC,0.12650307302613775
4,4479,1.0,GC,0.20442518130514645
2,16015,1.619218997610896,GG,0.0
1,16674,3.779920896997514,CL,0.0
3,3479,1.0,CL,0.00031901178048458
3,7527,1.0,CL,0.0014409047660216023
1,14466,3.7797322804434383,CL,0.0
3,14823,1.000333213596449,GC,0.09947687146980834
4,12257,1.0003182331184437,CL,0.0007942588267022242
2,15174,1.619124807696542,GC,0.0
2,11400,1.6194988688671175,GC,0.09149824231821932
5,3519,1.0,CL,0.0010504620735766609
3,14607,1.0000155855625583,CL,0.0001591195428644048
2,14443,1.6202620385787554,GG,0.0
1,17520,3.778929913703839,CL,0.0
2,3992,1.6201000840202315,GC,0.19953223432580297
5,10771,1.0,GG,0.28867574044806527
4,4686,1.000028517088114,GC,0.0872932904005764
2,5147,1.6187932603994146,CL,0.0
4,14236,1.0,GC,0.15248689490673667
1,4545,3.78,CL,1.1507508580922525
4,3007,1.0,GC,0.7913990603177197
4,6874,1.0,GC,0.19968065480195227
1,16510,3.78,GC,0.45878162498815384
2,2224,1.6193431692946403,CL,0.0009520437446719208
4,15754,1.0,CL,0.0
5,2878,1.0001922803996104,GC,0.16664441177822353
2,11277,1.6186317260883716,GC,0.12998427761747297
1,2083,3.7789020055347256,GG,0.0
4,8705,1.0000723752972343,CL,6.971153706674418e-05
4,2736,1.0,GC,0.2557260840824526
3,9824,1.0,CL,2.041360334025837
3,13173,1.000021113523438,GC,0.19387377719880722
2,6820,1.6191540641109494,GC,0.10248769369537346
2,8480,1.6189580549728686,GC,0.40929217315569943
1,13887,3.78,GG,0.08917724172187441
4,14326,1.0,GC,0.041796541310903
1,17328,3.7787539234464114,CL,0.0012031143393017576
5,13037,1.0001451142322282,CL,0.00033535344918215055
3,3723,1.0,GC,0.9296036158835542
1,8124,3.7771363218493597,CL,0.0014481409035280953
1,15776,3.7796362175858236,GC,0.10118807410703454
1,9606,3.7796386867007516,GC,0.14048536560762684
2,165,1.6189879044164068,GG,0.0
3,4199,1.0,CL,0.0007993496884195417
4,15045,1.0,CL,0.0
4,5222,1.0,CL,0.000825477643072715
1,4577,3.78,GC,0.09902764474290934
1,10533,3.7775915963884072,GC,1.544348464167624
3,7742,1.0,CL,0.000853806536774083
1,14600,3.78,GC,0.2887847048739632
4,17520,1.0,CL,0.0
5,7238,1.0,GC,0.544584623878648
3,5205,1.0,GG,0.4974913439332671
5,5906,1.0,GG,0.0
4,13485,1.0,CL,0.0
4,7760,1.0,CL,0.0
5,14997,1.0,GC,0.3031240989761143
4,8836,1.0,GC,0.06394329198073885
5,4733,1.0,GC,0.11000989033123543
2,12700,1.6189547129924344,GG,0.0
1,8704,3.78,CL,0.0012713032964231901
3,7600,1.0,GG,0.08824235695582609
4,5679,1.0,GC,0.07466696782321931
3,2835,1.0,CL,0.0010628065645057051
1,15787,3.779616823303193,GG,0.06793709556553389
4,12088,1.0,GG,0.4063714281132011
1,16221,3.78,GC,0.09537288778714606
3,10741,1.0,CL,0.0
5,7652,1.0,GC,0.4030880738758755
4,7560,1.0,GG,0.5538152899376291
1,9309,3.78,GG,0.1874612370517035
1,725,3.7782609154463143,GC,0.08428932117684615
5,10968,1.0,GG,0.0
5,9379,1.0,GC,0.0628756191067006
1,13480,3.779641399228653,CL,0.002285720782551894
5,3579,1.0,CL,4.593072637541604e-05
4,3072,1.0,CL,1.914509788459242
1,16740,3.779258259329522,GC,0.19571591078992215
5,8781,1.0,GG,0.0011525453024750145
5,963,1.0000820950261688,CL,0.0
2,8546,1.6190652146128013,CL,0.000945372080864865
5,1858,1.0,GG,0.001755273705922367
1,15968,3.78,GC,0.319457970346758
1,3591,3.78,CL,0.0008339441454020233
4,2642,1.0,CL,0.0007898087817919153
5,14266,1.0,GG,0.0
4,1444,1.0004517144167022,GC,0.27230173070866465
1,14825,3.7788054141039615,GC,0.45450531823392826
5,114,1.0,CL,0.45205284902583276
4,3053,1.000423671257885,GG,0.09726923539201274
2,11245,1.6202743735380813,GC,0.09725799502220987
1,2195,3.7793158015784276,CL,0.001007105133932469
2,6769,1.6193750892865215,CL,0.0004668560675873449
5,7825,1.0,CL,1.2157114767455384
4,7975,1.0,GC,0.8939560944614371
4,7744,1.0,GC,0.12649966021567433
3,1499,1.0,CL,0.0020588314794981913
3,14552,1.0002378690394838,GG,0.07662012776993869
2,308,1.6188043715417344,CL,0.00016053858976374934
3,13097,1.0,GC,0.13315868760599753
2,10971,1.619908031486062,CL,0.0
3,3281,1.0,GC,0.4499338305261218
1,2589,3.78,CL,0.0017065316475491678
3,16613,1.0,GG,0.34663763158813987
1,2596,3.78,CL,0.00028549302029095116
4,15694,1.0,GC,0.10007508278787268
1,2569,3.7787197096194376,GC,0.26583914288188415
3,5343,1.0,GG,0.464734920020018
1,14672,3.7786745483541986,CL,0.0
3,15537,1.0,CL,0.0
1,7183,3.7781980439655967,CL,0.00018883517120175464
1,14061,3.7786373442946926,GC,0.4114350126186479
5,3114,1.0,GG,0.30760673842354885
3,2205,1.0,GC,0.0005964148448531668
1,3564,3.7794107111767774,CL,0.0
2,10001,1.6194122677256961,CL,0.00027141333927782195
4,6245,1.0,GC,0.08693247552711073
2,124,1.6202311144177628,GC,0.16316345123267992
3,4812,1.0002568899195778,GG,0.10554812742201358
3,16651,1.0,GC,0.7990211461066377
2,722,1.6190744398608383,GG,0.0
3,13354,1.0002984113578703,GC,0.06367277807434306
5,5615,1.0,GC,0.17930006818867483
4,14197,1.0000266206516555,GC,0.07462038512382341
3,2709,1.0,GC,0.2091724158855594
5,8372,1.0,CL,0.0009294383437214939
1,15140,3.78,GC,1.1474993067720374
4,5675,1.0002217701426914,GC,0.08678680039193185
3,11221,1.0,GC,0.11895612945798519
4,6833,1.0001630005837983,GC,0.08752490989612424
2,10092,1.6189145532432074,CL,0.0007237134870043135
5,15320,1.0,CL,0.0
3,12444,1.0,GC,0.1953096033752082
3,2871,1.0,GG,0.4190908988543208
4,6319,1.0,CL,0.48010131137854756
3,3099,1.0,CL,2.192692231418264
5,9280,1.0,CL,0.0014405611358714948
2,5761,1.6191375941300274,GC,0.1968843913398769
5,12304,1.0,CL,0.00035575642472026795
3,16258,1.0,CL,0.0
1,14658,3.7783134496490907,GC,0.3117466686625255
2,9498,1.6185704678206942,GC,0.056044911415614136
2,8052,1.6187341293809197,GC,0.0
3,5249,1.0000600279663412,GG,0.0689866916316936
3,12480,1.0,CL,0.0
5,3482,1.0,GC,0.3211511088349829
5,6528,1.0,GC,0.12375304009014873
5,16661,1.0,GG,0.29231019674100484
3,820,1.0,CL,0.00019797385477504238
3,13922,1.0002230701371129,CL,0.0
2,10644,1.6200172635257617,CL,0.0
1,14914,3.7792336712863914,CL,0.0
2,10143,1.6191163502395143,GG,0.0005406088517956889
5,4312,1.000267970614595,GC,0.12880370751298972
1,14419,3.779338745587027,CL,0.0
5,14338,1.000016470358087,GG,0.16092269825815
5,8333,1.0,GC,0.18381784465182682
5,13866,1.0,CL,0.0
4,6774,1.0001454376536565,GC,0.9482024778572774
1,9267,3.779443372208147,CL,0.0013038837084887666
2,10453,1.619563834695861,CL,0.001009614978218411
5,10204,1.0,CL,0.0008356443736171499
2,9192,1.6186557640901489,CL,0.0
4,6361,1.0001745056646079,GC,0.09315474690566966
2,13020,1.619082951581501,CL,0.0
5,14892,1.0004523416825362,GC,0.07616114329870163
4,3484,1.0001803798729547,CL,0.0
4,12894,1.0,GC,0.13858112013195317
2,10634,1.618921497698197,CL,0.0
5,9356,1.0,CL,0.0
1,16803,3.7793184031593317,GC,0.5271223925341771
2,7373,1.619611876936969,CL,0.0
5,10136,1.0,GC,0.34350773685767405
1,4608,3.7795774349806956,GG,0.446056882002021
2,10308,1.618824553958131,CL,0.0013644963445950237
2,10253,1.6191739724852372,GG,0.0
2,177,1.6191711303467136,GC,1.3974097318380334
5,2330,1.0,CL,0.8306151663523478
4,2532,1.0,GC,0.25035023191427347
5,13452,1.0,GC,0.18791062668694286
3,6209,1.0,GC,0.11521254410404873
1,8654,3.78,CL,0.0009363946139442482
3,15797,1.0,CL,0.0
4,4335,1.0,GC,0.8633799438984163
3,2575,1.0004158209218297,CL,0.000753756740150652
2,8877,1.61810658442076,CL,0.0
1,7560,3.7792204974333674,GG,0.11098457493729437
1,4904,3.779651248351365,GC,0.22799521143926893
1,15910,3.7796409221122547,CL,0.0
1,12743,3.7782752476638217,GG,0.09944378383725068
3,7905,1.0,CL,0.0010393873253487168
4,3102,1.0,GC,0.11416162293715441
2,2096,1.619297281183643,GC,0.0
3,2927,1.0,GC,0.11683066517538676
5,12223,1.0,CL,0.0007752166498233629
2,4411,1.618878712363209,GC,0.021822237857569066
1,1609,3.78,GC,0.591997756210929
1,14648,3.7787864043502544,CL,0.0014834967236014372
5,13738,1.0,GC,0.43886252820013005
3,10678,1.0,GC,0.2344220982822181
1,2949,3.778976398781176,CL,0.0
1,9804,3.779436894976409,GC,0.0751260408598626
1,4871,3.779698711954634,CL,0.0
2,2327,1.619323203574371,GG,0.0
1,2455,3.78,GC,1.619099610726854
1,10194,3.7793107546170464,CL,0.0013071873142949675
2,7614,1.619445374564346,GC,0.10838930835853314
2,8377,1.6189725731116293,GG,0.0
2,10228,1.61995110247124,GC,0.18934991437754356
5,7912,1.0,CL,0.0006889051659213888
1,2849,3.77729970549172,GC,0.05507392897875046
2,16923,1.6185558174994465,GC,0.0
4,17121,1.0,CL,0.00023407113358501341
3,14815,1.0,CL,0.0
5,9866,1.0000468674786485,CL,0.0017406272031853295
1,3519,3.7794550183485653,CL,0.0017282256703406958
4,15314,1.0,CL,0.0
4,13331,1.0001816289095375,GG,0.0
2,15102,1.619396989860205,CL,0.0
2,9732,1.6184831195686582,CL,0.0
5,14800,1.0,CL,0.0
3,3034,1.00020863048062,GG,0.03031012464021792
3,6996,1.0,GC,0.11242782327597234
4,3065,1.0,CL,0.0011137847176696375
5,13145,1.0,CL,0.0
4,2287,1.0002145646717626,GC,1.3683825512271435
3,4597,1.0002331551077017,GG,0.44552494951505694
2,11589,1.6191496780035577,CL,0.0
2,125,1.619227716565599,GC,0.11492499054858446
1,5315,3.78,CL,0.0
2,6800,1.6193303867320084,GC,0.17596445167168237
1,17042,3.7799465642140357,GG,0.0379785312685642
5,3198,1.0003506981809478,CL,8.707689596528516e-05
4,6525,1.0,GC,0.8238912961884105
1,15645,3.7792877852172087,CL,0.0002008571642009303
3,5172,1.0,CL,0.0
4,11455,1.0,GC,0.395958590244559
5,7290,1.0,GC,0.22335070204302077
1,2894,3.779883856919077,GC,0.10126335199805273
1,9688,3.78,GG,0.001979379156696812
2,16951,1.6192428685925022,GG,0.06584587567191982
1,11003,3.7796877760560896,CL,0.00019904644958661222
3,1681,1.0001176642046279,GC,0.20423376865740916
4,3945,1.0,GC,0.11605224421384654
3,3158,1.0002113400457142,GG,0.8423503102824715
3,11163,1.0,CL,0.0009159929093551564
